🇨🇳 4K & 8K频道,#genre#
凤凰中文,http://39.135.33.63/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰中文,http://39.135.33.57/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰中文,http://39.135.33.64/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰中文,http://39.135.33.65/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰中文,http://39.135.33.66/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰中文,http://39.135.33.67/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰中文,http://39.135.33.68/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰中文,http://39.135.33.69/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰中文,http://39.135.33.70/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8#http://39.135.33.142/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8#http://39.135.33.141/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8#http://39.135.33.167/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8#http://39.135.33.168/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8#http://39.135.33.209/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8#http://39.135.33.239/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8#http://39.135.33.240/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226331/index.m3u8
凤凰香港,http://39.135.46.98:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.100:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.101:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.103:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.102:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.104:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.105:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.108:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.109:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.110:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.111:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.112:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.113:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.226:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.227:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.229:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.228:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.230:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.232:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.233:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.237:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.239:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.238:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.240:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.241:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.242:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.243:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.244:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.245:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.246:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.247:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.248:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.46.249:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.2:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.3:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.4:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.5:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.6:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.7:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.9:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.8:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.10:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.11:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.12:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.15:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.16:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.17:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.32:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.33:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.34:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.35:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.36:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.37:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.39:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.38:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.40:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.41:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.91:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.90:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.92:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.93:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.94:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.95:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.96:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.97:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.98:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.99:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.100:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.101:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.102:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.103:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.104:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.105:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.106:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.107:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.108:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.109:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.110:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.111:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.112:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.113:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.114:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.115:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.116:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.117:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.118:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.119:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.120:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.121:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.122:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.123:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.124:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.126:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.127:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.128:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.129:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.130:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.131:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.132:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.133:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://111.12.110.134:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://39.135.33.12/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.53/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.54/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.58/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.59/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.60/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.61/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.62/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.63/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.57/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.64/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.65/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.66/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.67/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.68/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.69/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰香港,http://39.135.33.70/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.142/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.141/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.167/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.168/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.209/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.239/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.240/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
凤凰资讯,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1
凤凰中文,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1
凤凰香港,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰香港,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1#http://39.135.46.246:6610/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1#http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8#http://39.135.33.12/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221226321/index.m3u8
翡翠台,https://iptv.hiper25.com/TVB/video.m3u8
明珠台,https://iptv.hiper25.com/Pearl/video.m3u8
澳门卫视,https://iptv.hiper25.com/TDM/video.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8

王刚美食,https://www.goodiptv.club/douyu/8144937#https://live.metshop.top/douyu/8144937
斗鱼风味美食,https://www.goodiptv.club/douyu/9650849

🇨🇳 央视高清频道,#genre#

CCTV13,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226046/index.m3u8?servicetype=1&#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8#http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226046/index.m3u8?servicetype=1#http://221.218.14.126:8000/rtp/239.3.1.124:8128
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8
CCTV13,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV13,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8
CCTV13,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000516/index.m3u8?IAS
CCTV13,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000516/index.m3u8?IAS
CCTV13,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000516/index.m3u8?IAS
CCTV13,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000516/index.m3u8?IAS
CCTV13,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6000054BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTWDyIgRkFJBAHMhA2ayG0SuXozn3alq9%2BUx7ZLG1w9awc14iEUxQ5VsTsr5pEBsmF56tXUfsukRUpygmTCKvAI
CCTV13,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010093/index.m3u8
CCTV13,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8#http://39.135.46.246:6610/PLTV/77777777/224/3221225742/index.m3u8?
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS
CCTV1,http://39.134.66.110/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111128BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUU6FFmRK8Hl0ytyd5e5kWGEwoDIwMxbrlyyVy9x6ZDKnldIYKOjBOUjRyoym5n7Kg0yIYstFTUfqtC14fzxhy5Y
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225816/index.m3u8
CCTV2,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225948/index.m3u8?servicetype=1&#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8#http://221.218.14.126:8000/rtp/239.3.1.60:8084
CCTV2,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS
CCTV2,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS
CCTV2,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS
CCTV2,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS
CCTV2,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000036BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSpr1AVNI633ampcuzdN%2BfGVSARKsxkWGZw7vFUuOj2QZHeRzosIxVbl7i2QHFATHA3k5wDWG1qHkZQAleNv%2FbI
CCTV3,http://[2409:8087:5c00:10:5::10]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::98]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::97]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::110]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::134]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::135]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::132]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::133]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::166]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://[2409:8087:5c00:10:5::167]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://39.135.47.88/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225713/index.m3u8
CCTV3,http://111.12.110.2:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.3:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.4:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.5:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.6:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.7:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.9:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.8:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.10:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.11:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.12:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.15:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
CCTV3,http://111.12.110.16:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1
